,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706052.823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.52591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706082.22148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706067.6790,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.20719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706042.583,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706127.27503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706092.28326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706037.18621,0,10,1,2,2,2,3,1,2,9,2,19,7,3,2,4,0,3,1,5
SRR1706062.17983,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706122.9521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
SRR1706082.37259,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0
SRR1706097.49639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706067.10631,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.71779,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
SRR1706042.4171,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
SRR1706047.13051,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706107.38845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1706082.24937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
SRR1706112.21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706037.11069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706107.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706097.41553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706092.25333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SRR1706107.24430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706097.1786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706047.24313,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706052.19566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706097.43080,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
SRR1706122.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706097.36101,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706057.9340,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
SRR1706097.4227,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
SRR1706072.50323,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0
SRR1706052.30757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.18348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706077.3684,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
SRR1706062.58993,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.5112,0,14,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0
SRR1706127.48470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706072.48106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.9970,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.13394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.31974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.23154,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
SRR1706092.636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706062.40539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706087.16755,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
SRR1706087.21681,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706037.21858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706112.7981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706127.38300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706127.37338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706072.60619,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
SRR1706077.1183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706037.40420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.19710,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706082.23131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706112.29054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706077.35565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706072.105206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706077.11846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706042.33697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.18970,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.43194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706122.32580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
SRR1706052.2159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706127.21644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706042.2043,0,0,1,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
SRR1706037.9250,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706097.477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706057.3978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706092.27296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SRR1706052.19704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706087.23451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706067.924,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706042.21707,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.61867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706062.23625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.24694,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706097.15394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706112.22418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706067.35836,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.1240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.79871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706052.35544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.75795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706042.40003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706062.35803,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR1706052.1207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706122.23659,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0
SRR1706102.52063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706042.1357,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
SRR1706062.62233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.28461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.45936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.28737,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
SRR1706062.47238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.15500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706077.23064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706067.32293,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.19783,3,6,1,0,0,0,6,2,2,0,0,1,0,0,2,0,0,0,0,0
SRR1706047.28518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.34274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706067.30446,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1706057.29235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.1093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.11579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706127.7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706127.40533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1706062.38593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.1253,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
SRR1706107.4754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRR1706037.36072,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706112.10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SRR1706087.39131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706057.35797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706077.19397,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0
SRR1706072.105145,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0
SRR1706072.7154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.24552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.38831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706112.38451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706037.8651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706057.6855,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706077.19324,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0
SRR1706057.2774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.12807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1706127.27629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706107.30214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
SRR1706092.1769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706082.5444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706122.13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
SRR1706037.27414,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.55069,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.8813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.13790,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706057.20680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706122.32430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706097.14430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706127.17863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1706042.32575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706052.25001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706112.26733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706127.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SRR1706122.18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706062.35154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706097.18559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706037.36939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.24289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706092.15529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706032.22559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706087.9510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706127.1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706102.10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706047.3852,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3
SRR1706122.8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706052.27930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706082.4136,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SRR1706057.16790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706107.12364,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
SRR1706092.16128,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706122.2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706047.36901,1,0,0,3,0,0,0,0,0,2,2,0,2,0,0,0,0,4,0,0
SRR1706107.28742,0,2,1,0,1,2,1,1,0,3,1,0,2,2,1,2,0,0,0,0
SRR1706092.23939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706097.35002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706097.45677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706067.21673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706052.37559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.23452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706122.29445,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
SRR1706102.15413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706052.18797,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SRR1706092.8990,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SRR1706057.14376,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
SRR1706042.5377,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.80965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706087.32109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706057.29982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706127.34711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706062.43774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.29613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706092.23427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706062.74242,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706057.13977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706097.35260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706092.21006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706127.53119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
SRR1706122.22793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706087.35234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706102.46282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706112.11552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706042.6299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706082.17952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706122.9808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706087.21628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706107.34059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR1706097.22830,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
SRR1706102.4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706102.27388,1,6,3,10,9,5,22,6,1,2,1,4,5,5,35,21,0,16,0,1
SRR1706092.18514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR1706062.14897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706092.24616,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,0,0,0,0,0
SRR1706097.53347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706052.42163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706107.33859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706072.64963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706037.11991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.23751,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SRR1706047.25279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706082.4302,0,0,0,1,0,0,5,2,1,0,3,1,0,0,1,0,0,0,0,1
SRR1706047.10680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.20085,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.28085,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1706072.30062,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706097.50066,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
SRR1706047.43638,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706087.33271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706032.18649,66,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706087.24730,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SRR1706072.78542,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.34212,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706057.37243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.7758,0,0,3,3,1,1,0,1,4,0,1,0,0,0,4,0,0,0,2,3
SRR1706037.1286,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706032.34237,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.15513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.32467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.32613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.30998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.10558,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.3605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.26809,0,7,1,0,1,1,47,17,10,2,0,2,1,1,0,0,1,1,0,3
SRR1706097.59411,0,0,0,1,2,0,0,0,4,4,7,2,5,11,3,0,0,1,0,5
SRR1706032.208,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SRR1706047.11545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706117.3817,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1
SRR1706102.3686,4,0,1,4,5,2,0,0,2,0,2,3,2,2,7,1,1,2,0,0
SRR1706097.2239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706057.33252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706087.5231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706127.40880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR1706062.77352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706102.39151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706047.4898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706097.33152,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706052.1027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706032.54818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706067.32240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.8564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706062.5122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706047.42828,0,0,5,2,2,1,3,0,4,0,0,0,0,1,2,0,5,0,7,3
SRR1706087.31259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706127.45109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
SRR1706122.27145,0,0,1,1,0,0,0,1,1,1,0,1,2,3,1,2,3,2,8,3
SRR1706087.22395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706047.25578,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706112.42172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706112.35721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706112.33554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRR1706102.48367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706102.12251,0,0,10,12,11,0,0,0,1,7,6,2,1,7,31,13,1,5,0,17
SRR1706107.14355,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
SRR1706072.63168,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.30488,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1
SRR1706062.45139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706072.84753,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR1706122.30064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SRR1706087.24310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706077.15615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706097.17858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706122.23791,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,3,1
