OTUId	CM30b51-B	CM30b51-M	CM30b58-C	CM30b58-I	CM30b60-E	CM30b60-M	CM30c-O	CM30c-P	CM30c28-N	CM30c28-P	CM30c30-L	CM30c30-N	CM30c35-B	CM30c35-D	CM30c37-E	CM30c37-L	CM30c39-A	CM30c39-E	CM30c44-B	CM30c44-C	CM30c46-D	CM30c46-O	CM30c51-H	CM30c51-I	CM30c53-B	CM30c53-I	CM30c60-A	CM30c60-B	CM30c62-D	CM30c62-M	CM30d12-H	CM30d12-L	CM30d3-D	CM30d3-L	CM31a5-A	CM31a5-B	LB1-A	LB1-E	LB5-A	LB5-I	Plot1-B	Plot1-L	Plot2-C	Plot2-M	Plot3-H	Plot3-N	Plot4-A	Plot4-N	Plot5-I	Plot5-N	Plot6-I	Plot6-N	Plot7-M	Plot7-N	Plot8-I	Plot8-O
OTU_37;size=1416;	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	5	0	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_891;size=264;	1	0	21	0	0	0	0	0	0	0	0	0	2	0	3	0	3	2	0	0	0	10	0	0	0	0	0	0	0	0	0	16	8	28	0	7	2	36	0	12	0	0	0	0	2	0	0	0	21	7	35	29	1	0	2	16
OTU_1156;size=183;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	19	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
OTU_169;size=827;	24	0	0	52	48	21	7	8	0	0	0	0	0	14	0	25	12	0	33	14	0	0	51	10	0	0	25	3	0	0	0	0	106	170	0	0	0	0	0	0	0	3	0	2	0	0	0	1	1	0	37	126	20	14	0	0
OTU_8646;size=15;	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_72;size=1678;	0	0	0	0	250	2	0	0	0	0	0	0	0	0	19	0	107	0	2	359	0	0	95	255	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	23	15	83	257	0	0
OTU_1183;size=261;	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	27	0	66	47	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	23	1	5	0	0
OTU_1683;size=118;	0	0	0	0	4	8	2	0	0	0	0	0	0	0	0	1	13	0	8	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1	2	0	0
OTU_86;size=1387;	0	0	0	1	11	14	0	5	0	2	0	10	0	0	30	5	20	685	0	1	0	0	0	5	0	0	15	0	0	0	11	26	99	24	7	21	1	131	0	2	0	0	0	2	14	0	0	0	0	0	3	9	20	34	10	54
OTU_112;size=1042;	1	3	0	0	0	0	0	18	0	0	0	0	1	30	178	23	26	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	21	0	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	42	110	161	9	51	0	309
OTU_18742;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1390;size=113;	0	0	0	0	15	1	2	0	0	0	0	0	0	0	0	0	10	0	9	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1955;size=103;	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	15	25	0	0	1	0	0	0	0	0	0	0	0	0	0	4	9	9	0	0	0	2	0	9	0	0	0	0	0	10	0	3	0	0	0	0	7	0	0	0
OTU_5810;size=38;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_451;size=376;	0	0	0	0	95	15	8	10	0	0	0	0	0	0	0	0	36	0	21	73	0	0	0	0	0	0	0	0	0	0	0	3	13	23	0	0	0	0	0	0	0	13	0	0	0	0	28	12	0	0	11	3	7	5	0	0
OTU_901;size=330;	8	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0	13	0	3	204	0	0	5	1	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	4	0	19	0	0	5	0	0	0	0	0	0	0	8	16	23	0
OTU_2084;size=147;	9	4	0	0	28	4	2	5	0	1	0	0	0	0	0	1	2	1	8	7	0	0	0	1	0	5	0	0	0	3	0	1	0	2	3	0	0	0	0	0	2	3	0	0	5	8	0	10	8	0	3	17	0	0	1	0
OTU_2745;size=57;	5	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	5	11	0	0	0	4	0	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	13	0	0	0	0
OTU_17;size=6060;	0	0	0	2	2008	6	139	0	0	0	0	0	0	0	0	2	57	0	414	2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2560;size=46;	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1310;size=152;	2	0	0	0	0	0	5	0	0	0	0	0	4	9	10	40	10	0	16	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0
OTU_224;size=706;	3	0	0	87	6	5	0	8	0	0	0	0	1	16	13	0	26	131	0	0	0	11	35	20	0	0	15	3	4	0	0	21	12	18	0	15	0	0	0	0	0	7	0	5	79	0	0	0	52	64	3	12	18	13	0	3
OTU_18533;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2015;size=113;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2938;size=47;	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_476;size=845;	0	0	0	0	138	2	30	0	0	0	0	0	0	0	10	13	112	0	121	124	0	0	25	27	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	59	14	0	0	3	0	7	8	0	0
OTU_375;size=758;	0	0	0	58	1	0	0	0	0	0	0	0	0	0	0	3	102	0	0	0	0	0	293	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	35	0	0
OTU_3120;size=43;	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	21	0	0	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	1	0	0	0	0
OTU_3106;size=39;	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2712;size=32;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8054;size=39;	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	7
OTU_2615;size=168;	0	0	0	6	5	1	0	0	0	0	0	0	0	0	3	1	20	0	0	0	0	0	3	16	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	1	8	0	0	0	11	27	25	3	0	0	25
OTU_4949;size=18;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_90;size=1683;	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	125	6	0	0	0	20	451	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_75;size=2590;	0	0	0	0	513	0	32	0	0	0	0	0	0	0	298	145	556	0	80	303	0	0	0	0	1	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	42	499	0	0
OTU_11392;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7865;size=16;	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU_1218;size=206;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	49	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0
OTU_5071;size=52;	0	0	1	0	10	0	0	0	0	0	0	0	0	0	4	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_24094;size=10;	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	31	0	0	0	0
OTU_18460;size=73;	3	0	0	1	0	6	0	23	0	0	0	0	3	13	12	0	14	0	0	0	0	0	24	26	0	0	2	2	0	0	1	0	0	0	14	58	0	0	0	0	0	0	0	7	0	0	0	0	0	0	21	15	0	6	6	7
OTU_486;size=353;	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	310	36	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1447;size=112;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2130;size=74;	0	0	0	0	15	0	0	0	0	0	0	0	0	0	10	1	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0
OTU_16742;size=8;	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_899;size=162;	0	0	0	1	2	0	0	0	0	0	0	0	0	0	5	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	32	19	67	0	0
OTU_611;size=473;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	17	0	0
OTU_914;size=131;	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	17	8	2	3	1	9	0	20	0	1	0	0	0	0	0	0	0	0	1	0	11	14	0	0	10	4
OTU_292;size=533;	12	0	37	14	5	0	3	3	1	0	0	0	8	8	29	4	2	0	6	13	7	33	1	7	5	1	1	3	5	0	0	18	41	49	21	58	3	20	0	14	0	0	0	9	0	7	0	3	7	0	37	18	5	9	0	6
OTU_28664;size=4;	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	5	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
OTU_6726;size=8;	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6042;size=8;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18738;size=1;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_18845;size=5;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2047;size=92;	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	2	11	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	10	1	0	2	0	0	0	3	0	0	1	24	0	1	4	0
OTU_8391;size=21;	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
OTU_10532;size=400;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	3	0	0
OTU_8;size=5767;	0	0	0	0	1324	80	36	0	0	0	0	0	0	0	0	86	126	0	113	2998	0	0	224	24	0	0	365	14	0	0	0	14	0	0	0	0	0	2	0	0	267	65	0	0	0	0	0	0	0	0	6	1	0	0	0	0
OTU_15903;size=7;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3587;size=46;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_793;size=181;	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	7	0	134	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5851;size=14;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
OTU_19199;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21526;size=13;	0	1	0	0	115	1	0	0	0	0	0	0	0	0	0	0	154	0	0	106	0	0	21	119	0	0	28	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0
OTU_18894;size=40;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	140	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_701;size=212;	0	0	0	0	29	0	0	0	0	0	0	0	0	0	26	0	57	32	0	0	0	7	0	0	0	0	1	0	0	0	0	8	1	2	0	0	0	0	0	0	0	1	0	3	11	0	0	0	0	0	0	0	9	25	0	0
OTU_1038;size=151;	0	7	0	3	0	1	0	1	0	0	0	0	2	2	10	4	3	10	0	0	0	0	12	4	0	2	1	1	1	3	0	2	0	8	3	9	0	0	0	0	23	0	0	4	2	8	2	2	8	0	3	8	0	2	0	0
OTU_2795;size=50;	2	0	0	0	11	3	0	0	0	0	0	0	0	0	0	1	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0
OTU_20899;size=1;	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15187;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8972;size=10;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_18777;size=51;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3541;size=69;	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	25	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	0	2
OTU_8039;size=45;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3	0	0	10
OTU_8000;size=14;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2231;size=48;	0	0	0	0	0	5	0	3	0	0	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0
OTU_1191;size=133;	0	0	0	3	14	1	0	0	0	0	0	0	0	0	0	0	28	17	0	46	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	0	5	0
OTU_900;size=148;	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	31	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	0	33	39	0	0
OTU_436;size=429;	0	0	0	0	12	0	33	0	0	0	0	0	0	0	0	0	75	1	106	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38	0	0
OTU_1387;size=123;	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	2	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	1	0	1	9	8	0	0	27	4	0	0	0	0
OTU_6313;size=33;	0	0	3	0	6	0	0	0	1	0	1	2	0	0	0	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
OTU_1150;size=165;	0	1	0	0	11	7	1	0	0	0	0	0	0	0	0	3	8	0	2	14	0	0	0	0	0	0	0	0	0	12	0	1	13	3	0	0	0	0	0	3	14	23	0	0	0	3	17	16	0	0	2	10	1	0	0	0
OTU_9155;size=11;	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_242;size=994;	1	1	57	3	4	0	1	2	7	1	0	1	0	0	4	15	8	31	3	4	2	5	10	8	11	12	6	0	11	1	12	4	10	24	9	206	0	6	4	14	12	18	0	1	1	8	64	104	0	0	64	131	0	0	0	7
OTU_1855;size=145;	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	27	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	28	0	0
OTU_15077;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2880;size=57;	1	0	0	1	15	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	0
OTU_2020;size=89;	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	49	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU_4677;size=29;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0
OTU_3554;size=46;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4270;size=24;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	11	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_3358;size=34;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27;size=2944;	5	0	295	24	4	16	0	50	0	1	0	7	5	3	27	1	15	145	0	0	51	10	2	0	5	1	14	0	0	0	20	29	106	1110	0	3	9	150	0	64	0	0	0	19	13	0	0	0	36	0	33	62	39	79	68	38
OTU_3156;size=86;	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	19	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_447;size=308;	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	7	0	165	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6871;size=12;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0
OTU_6012;size=17;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13524;size=13;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3069;size=77;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29936;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18783;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_813;size=636;	15	0	0	16	5	5	0	0	0	0	0	0	0	0	7	0	70	1	3	1	1	212	0	6	0	0	0	0	0	0	0	7	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	7	5	3	4	2	0
OTU_729;size=207;	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	164	6	0	0	0	0
OTU_747;size=271;	0	0	0	0	32	3	0	0	0	0	0	0	0	0	0	0	43	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	40	140	0	0
OTU_3748;size=42;	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU_2596;size=62;	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0
OTU_2144;size=85;	11	0	0	0	9	3	4	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	4	0	0	0	0	4	12	2	0	0	0	0	0	0	0
OTU_12892;size=90;	0	0	0	3	0	1	0	1	0	0	0	0	6	14	1	0	5	7	0	0	0	1	1	9	0	0	3	0	0	0	0	1	0	1	19	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	51	2	14	0	2
OTU_13260;size=61;	2	0	0	1	45	5	0	0	0	0	0	0	0	0	0	0	17	0	3	36	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	3	0	0	0
